version,BN,Regularizer,cluster key,cluster set,cluster dhn,cluster nodes,cluster size,cluster type,cut ratio,is inverted flux,ML input features,ML output features,mae,best_loss
7,0,0,0-c,1,4,"[34, 35, 57, 58, 65, 85, 89]",7,1-1,0.2857142857142857,0,8,1,0.10687735313419174,0.014986766502261162
7,0,0,1-c,1,4,"[38, 59, 86]",3,1-0,0.3333333333333333,0,4,0,0.03922532157648562,0.007967573590576649
8,0,1,1-c,1,4,"[38, 59, 86]",3,1-0,0.3333333333333333,0,4,0,0.0471791933605116,0.012734934687614441
7,0,0,2-c,1,4,"[36, 38, 59, 86]",4,1-1,0.5,0,5,1,0.05033395034235368,0.007688986603170633
7,0,0,3-c,1,4,"[36, 38, 39, 40, 51, 52, 59, 68, 79, 80, 84, 86]",12,1-1,0.16666666666666666,0,13,1,0.05939878292612665,0.00845487043261528
8,0,1,3-c,1,4,"[36, 38, 39, 40, 51, 52, 59, 68, 79, 80, 84, 86]",12,1-1,0.16666666666666666,0,13,1,0.07716020944583975,0.015546700917184353
7,0,0,4-c,1,4,"[5, 6, 24, 33, 48]",5,1-2,0.6,0,6,2,0.11156051189282691,0.013337642885744572
7,0,0,5-c,1,4,"[41, 42]",2,1-0,0.5,0,3,0,0.019927440959360426,0.007024524267762899
7,0,0,6-c,1,4,"[8, 10, 21, 34, 35, 57, 61, 65, 77, 78]",10,1-3,0.4,0,11,3,0.11938885273678887,0.009533064439892769
8,0,1,6-c,1,4,"[8, 10, 21, 34, 35, 57, 61, 65, 77, 78]",10,1-3,0.4,0,11,3,0.14556365608316843,0.016233254224061966
7,0,0,7-c,1,4,"[62, 63]",2,1-1,1.0,0,3,1,0.06516462379998804,0.009820817038416862
8,0,1,7-c,1,4,"[62, 63]",2,1-1,1.0,0,3,1,0.08064687993698055,0.01621614396572113
7,0,0,8-c,1,4,"[79, 80]",2,1-0,0.5,0,3,0,0.045380216387657164,0.012326967902481556
7,0,0,9-c,1,4,"[28, 91]",2,1-1,1.0,0,3,1,0.36824444976050813,0.027135014533996582
8,0,1,9-c,1,4,"[28, 91]",2,1-1,1.0,0,3,1,0.41552028578373223,0.03783205896615982
7,0,0,10-c,1,4,"[2, 3, 13, 36, 38, 39, 40, 59, 67, 68, 70, 86]",12,1-5,0.5,0,13,5,0.11425642055062965,0.008542249910533428
8,0,1,10-c,1,4,"[2, 3, 13, 36, 38, 39, 40, 59, 67, 68, 70, 86]",12,1-5,0.5,0,13,5,0.13827357761274814,0.01537459809333086
7,0,0,11-c,1,4,"[14, 15, 62, 63]",4,1-3,1.0,0,5,3,0.10704938716196002,0.009211377240717411
7,0,0,12-c,1,4,"[9, 66]",2,1-1,1.0,0,3,1,0.09915874449253675,0.015206447802484035
8,0,1,12-c,1,4,"[9, 66]",2,1-1,1.0,0,3,1,0.1170978191804085,0.02073109708726406
7,0,0,13-c,1,4,"[51, 52, 68, 79, 80, 84]",6,1-1,0.3333333333333333,0,7,1,0.07247529565007052,0.010018336586654186
8,0,1,13-c,1,4,"[51, 52, 68, 79, 80, 84]",6,1-1,0.3333333333333333,0,7,1,0.08419269765758165,0.016447385773062706
7,0,0,14-c,1,4,"[5, 7, 11, 24, 33, 48, 83]",7,1-3,0.5714285714285714,0,8,3,0.139248521455135,0.010655976831912994
7,0,0,15-c,1,4,"[5, 7, 12]",3,1-2,1.0,0,4,2,0.17182375497618266,0.01949339359998703
8,0,1,15-c,1,4,"[5, 7, 12]",3,1-2,1.0,0,4,2,0.19250774613637675,0.026934968307614326
7,0,0,16-c,1,4,"[8, 9, 49, 50, 61]",5,1-2,0.6,0,6,2,0.0805944348653533,0.006605010479688644
7,0,0,17-c,1,4,"[36, 38, 39, 40, 59, 68, 86]",7,1-2,0.42857142857142855,0,8,2,0.07939322360530474,0.010362965054810047
